7714;          ;CP-5211643 ;191829;246495;    ; ; ; ;     ;  ;         ;20 14 19.0;-52 26 44;346.13;-33.60; 5.65; ; ; 1.50; ;     ; ;     ; ;  K4III             ; ; 0.022;-0.045; ; 0.020;  14;V   ;  ;   ; ;    ;      ;    ;  ;
7715;  2Xi 2Cap;BD-13 5608 ;191862;163337;    ; ; ;W;     ;  ;         ;20 12 25.9;-12 37 03; 30.41;-23.59; 5.85; ; ; 0.48; ;-0.07; ;     ; ;  F7V               ; ; 0.197;-0.193; ; 0.037;  23;V?  ;  ;   ; ; 6.2;  71.6;    ;  ;
7716;          ;BD+21 4088 ;191877; 88315;    ; ; ; ;     ;  ;         ;20 11 21.1;+21 52 32; 61.57; -6.45; 6.26; ; ;-0.02; ;-0.85; ;     ; ;  B1Ibe             ; ;-0.001; 0.007; ;      ; -18;    ;  ;   ; ;    ;      ;    ;  ;
7717;          ;BD+00 4444 ;191984;125567;    ; ; ; ;13506;A ;         ;20 12 35.2;+00 52 03; 43.30;-17.56; 6.27; ; ; 0.02; ;-0.01; ;     ; ;  B9pCrEu:Sr:       ; ; 0.010;-0.014;D; 0.009; -19;    ;  ;   ; ; 0.2;   2.8;    ;  ;*
7718; 19    Vul;BD+26 3825 ;192004; 88330;    ;I; ; ;     ;  ;         ;20 11 48.0;+26 48 32; 65.78; -3.85; 5.49; ; ; 1.41; ; 1.51; ; 0.70; ;  K3II-III          ; ; 0.007;-0.010; ;      ; -23;    ;  ;   ; ;    ;      ;    ;  ;*
7719; 20    Vul;BD+26 3828 ;192044; 88339;    ; ; ; ;     ;  ;12890    ;20 12 00.7;+26 28 44; 65.53; -4.07; 5.92; ; ;-0.11; ;-0.43; ;     ; ;  B7Ve              ; ; 0.008;-0.011; ;      ; -22;V   ;  ;350; ;    ;      ;    ;  ;*
7720; 66    Aql;BD-01 3920 ;192107;144181;    ;I; ; ;     ;  ;         ;20 13 13.9;-01 00 34; 41.65;-18.60; 5.47; ; ; 1.43; ; 1.30; ;     ; ;  K5III             ; ; 0.022;-0.028; ; 0.028; -28;V   ;  ;   ; ;    ;      ;    ;  ;*
7721;          ;BD+47 3045 ;192276; 49314;    ; ; ; ;     ;  ;         ;20 12 03.8;+47 44 13; 83.37;  7.54; 6.92; ; ;-0.12; ;-0.45; ;     ; ;  B7V               ; ; 0.016; 0.004; ;      ; -19;SBO ;  ;   ; ;    ;      ;    ;  ;*
7722;          ;CD-2714659 ;192310;189065;    ; ; ; ;     ;  ;12933    ;20 15 17.4;-27 01 58; 15.62;-29.38; 5.73; ; ; 0.88; ; 0.64; ; 0.45; ;  K0V               ;v; 1.244;-0.174; ; 0.124; -54;SB? ;  ;   ; ;    ;      ;    ;  ;
7723;          ;BD+23 3935 ;192342; 88377;    ; ; ; ;13543;  ;         ;20 13 40.6;+24 14 20; 63.85; -5.61; 6.56; ; ; 0.29; ; 0.12; ; 0.14; ;  A1m               ; ; 0.050; 0.031;D; 0.011; -37;    ;  ;   ; ; 3.3;   2.7;    ;  ;*
7724; 67Rho Aql;BD+14 4227 ;192425;105878;1526; ; ; ;     ;  ;         ;20 14 16.6;+15 11 51; 56.24;-10.61; 4.95; ; ; 0.08; ; 0.01; ; 0.00; ;  A2V               ; ; 0.057; 0.057; ; 0.023; -23;SB? ;  ;152; ;    ;      ;    ;  ;
7725;          ;CD-3017773 ;192433;211940;3621; ; ; ;     ;  ;         ;20 15 50.6;-30 00 19; 12.38;-30.36; 6.30; ; ; 1.51; ;     ; ;     ; ;  K4III             ; ; 0.037; 0.013; ;      ; -99;V   ;  ;   ; ;    ;      ;    ;  ;
7726;          ;BD+51 2796 ;192439; 32354;    ; ; ; ;13535;  ;         ;20 12 31.8;+51 27 49; 86.60;  9.47; 6.01; ; ; 1.14; ;     ; ;     ; ;  K2.5III           ; ;-0.011;-0.014; ;      ;  13;    ;  ;   ; ; 5.6;   4.0;AB  ; 5;*
7727; 68    Dra;BD+61 1983 ;192455; 18751;    ; ; ;W;     ;  ;         ;20 11 34.9;+62 04 43; 95.83; 15.08; 5.75; ; ; 0.47; ; 0.02; ;     ; ;  F5V               ; ; 0.123; 0.083; ; 0.031; -15;V?  ;=<; 10; ; 9.4;  93.0;    ;  ;
7728;          ;CD-3614011 ;192472;211948;    ; ; ;W;     ;  ;12949    ;20 16 23.7;-36 27 16;  5.09;-32.02; 6.39; ; ; 1.54; ;     ; ;     ; ;  M4III             ; ; 0.009;-0.042; ;      ; -14;V   ;  ;   ; ; 5.1;  38.0;AB  ; 3;
7729;          ;CD-3514020 ;192486;211950;    ; ; ; ;     ;  ;         ;20 16 26.5;-35 11 52;  6.54;-31.76; 6.53; ; ; 0.37; ;     ; ;     ; ;  F2V               ; ; 0.009; 0.081; ;      ;  -8;    ;  ;   ; ;    ;      ;    ;  ;
7730; 30    Cyg;BD+46 2881 ;192514; 49332;    ; ; ; ;13554;D ;12926    ;20 13 18.0;+46 48 57; 82.71;  6.87; 4.83; ; ; 0.09; ; 0.15; ; 0.08; ;  A5IIIn            ; ; 0.012;-0.001; ; 0.012; -26;V?  ;  ;146; ; 1.0; 337.5;AD  ; 6;*
7731; 21    Vul;BD+28 3675 ;192518; 88391;    ; ; ; ;     ;  ;NU Vul   ;20 14 14.5;+28 41 41; 67.66; -3.27; 5.18; ; ; 0.18; ; 0.16; ;     ; ;  A7IVn             ; ; 0.014;-0.022; ; 0.010;   7;V?  ;  ;197; ;    ;      ;    ;  ;*
7732;          ;CP-63 4576 ;192531;254772;    ; ; ; ;     ;  ;         ;20 19 03.0;-63 13 52;333.13;-33.82; 6.27; ; ; 1.04; ;     ; ;     ; ;  K0III             ; ;-0.015;-0.084; ;      ;  -8;    ;  ;   ; ;    ;      ;    ;  ;
7733;          ;BD+42 3642 ;192535; 49336;3620;I; ; ;13555;  ;         ;20 13 42.8;+43 22 45; 79.85;  4.93; 6.14; ; ; 1.50; ; 1.83; ;     ; ;  K4III             ; ; 0.000; 0.006; ;      ; -24;    ;  ;   ; ; 6.4;  57.3;AC  ; 4;
7734;          ;BD+36 3949 ;192538; 69653;    ; ; ; ;     ;  ;Var?     ;20 14 05.0;+36 36 19; 74.23;  1.14; 6.45; ; ; 0.00; ;-0.02; ;     ; ;  A0V               ; ; 0.024; 0.002; ;      ; -22;    ;  ;142; ;    ;      ;    ;  ;
7735; 31    Cyg;BD+46 2882 ;192577; 49337; 757;I; ; ;13554;A ;V695 Cyg ;20 13 37.9;+46 44 29; 82.68;  6.78; 3.79; ; ; 1.28; ; 0.42; ; 0.76; ;  K2II+B3V          ; ; 0.004; 0.003; ; 0.007;  -8;SBO ;=<; 25; ; 1.0; 337.5;AD  ; 6;*
7736; 29    Cyg;BD+36 3955 ;192640; 69678;    ; ; ;W;     ;  ;V1644 Cyg;20 14 32.0;+36 48 23; 74.45;  1.17; 4.97; ; ; 0.14; ; 0.00; ; 0.07; ;  A2V               ; ; 0.068; 0.070; ; 0.036; -17;V   ;  ; 37; ; 1.6; 212.4;AB  ; 5;*
7737;          ;BD+41 3668 ;192659; 49345;    ; ; ; ;13572;  ;         ;20 14 21.6;+42 06 13; 78.85;  4.13; 6.71; ; ;-0.04; ;-0.28; ;     ; ;  B9IV-V            ; ; 0.005;-0.021; ;      ; -18;V   ;  ;   ; ; 0.2;   0.9;AB  ; 3;*
7738;  3    Cap;BD-12 5680 ;192666;163402;    ; ; ; ;13600;  ;         ;20 16 22.8;-12 20 13; 31.12;-24.35; 6.32; ; ; 0.01; ;-0.17; ;     ; ;  B9pHg             ; ; 0.012;-0.013; ;      ; -20;    ;  ;   ; ; 7.3;  26.9;AB  ; 3;
7739;          ;BD+25 4165 ;192685; 88410;    ; ; ; ;13589;  ;QR Vul   ;20 15 15.9;+25 35 31; 65.19; -5.17; 4.78; ; ;-0.18; ;-0.72; ;-0.20; ;  B3Ve              ;v; 0.008;-0.006; ;      ;  -7;SB? ;  ;249; ; 2.4;   0.7;AB  ; 3;*
7740; 33    Cyg;BD+56 2376 ;192696; 32378; 758; ; ; ;     ;  ;12935    ;20 13 23.9;+56 34 04; 91.08; 12.06; 4.30; ; ; 0.11; ; 0.08; ; 0.06; ;  A3IV-Vn           ; ; 0.063; 0.083; ; 0.021; -18;SB  ;  ;268; ;    ;      ;    ;  ;*
7741; 22    Vul;BD+23 3944 ;192713; 88416;    ;I; ; ;     ;  ;QS Vul   ;20 15 30.2;+23 30 31; 63.47; -6.36; 5.15; ; ; 1.04; ; 0.71; ; 0.48; ;  G3Ib-II           ; ; 0.000;-0.015; ; 0.004; -23;SB1O;  ; 17;:;    ;      ;    ;  ;*
7742;          ;BD+60 2099 ;192781; 18766;    ;I; ; ;     ;  ;         ;20 13 27.7;+60 38 26; 94.66; 14.16; 5.79; ; ; 1.47; ;     ; ;     ; ; gK5                ; ; 0.044; 0.058; ;      ;  -1;V?  ;  ;   ; ;    ;      ;    ;  ;
7743;          ;BD+33 3827 ;192787; 69701;    ; ; ; ;13596;  ;         ;20 15 23.7;+33 43 46; 71.99; -0.68; 5.66; ; ; 0.91; ; 0.66; ;     ; ;  K0III             ; ;-0.040;-0.106; ;      ; -10;V   ;  ;   ; ; 6.3;   3.0;    ;  ;*
7744; 23    Vul;BD+27 3666 ;192806; 88428;    ;I; ;S;     ;  ;         ;20 15 46.1;+27 48 51; 67.11; -4.04; 4.52; ; ; 1.26; ; 1.12; ; 0.71; ;  K3-IIIFe-1        ; ;-0.036; 0.008; ; 0.008;   3;    ; <; 19;:;    ;      ;    ;  ;*
7745;          ;CD-4813509 ;192827;230144;1528; ; ; ;     ;  ;         ;20 18 56.0;-47 42 39;351.87;-34.08; 6.31; ; ; 1.67; ; 2.02; ;     ; ;  M1III             ; ; 0.012;-0.004; ;      ; -44;V?  ;  ;   ; ;    ;      ;    ;  ;*
7746; 18    Sge;BD+21 4130 ;192836; 88433;    ; ; ; ;     ;  ;         ;20 16 19.7;+21 35 55; 61.96; -7.57; 6.13; ; ; 1.04; ; 0.92; ; 0.53; ;  K1III             ; ; 0.001;-0.024; ;      ;  -4;    ;  ;   ; ;    ;      ;    ;  ;*
7747;  5Alp1Cap;BD-12 5683 ;192876;163422;1527;I; ; ;13632;  ;         ;20 17 38.9;-12 30 30; 31.09;-24.70; 4.24; ; ; 1.07; ; 0.78; ; 0.53; ;  G3Ib              ; ; 0.023; 0.001; ; 0.006; -26;SB  ;=<; 54; ; 0.4; 377.7; *  ; 9;*
7748;  4    Cap;BD-22 5384 ;192879;189114;1529; ; ; ;     ;  ;         ;20 18 01.4;-21 48 36; 21.50;-28.31; 5.87; ; ; 1.00; ;     ; ;     ; ;  K0III             ; ; 0.035;-0.024; ; 0.040; -18;V?  ;  ;   ; ;    ;      ;    ;  ;
7749;          ;CD-4713340 ;192886;230150;    ; ; ; ;     ;  ;         ;20 19 17.9;-47 34 49;352.03;-34.13; 6.13; ; ; 0.46; ; 0.01; ; 0.26;C;  F5V               ; ; 0.200;-0.185; ; 0.026; -31;    ;  ;   ; ;    ;      ;    ;  ;*
7750;  1Kap Cep;BD+77  764 ;192907;  9665; 759; ; ; ;13524;  ;         ;20 08 53.3;+77 42 41;110.38; 22.50; 4.39; ; ;-0.05; ;-0.11; ;-0.06; ;  B9III             ; ; 0.011; 0.024; ; 0.001; -23;V   ;  ; 18; ; 3.8;   7.3;AB  ; 3;*
7751; 32    Cyg;BD+47 3059 ;192909; 49385;    ;I; ;W;     ;  ;V1488 Cyg;20 15 28.3;+47 42 52; 83.67;  7.05; 3.98; ; ; 1.52; ; 1.03; ; 0.92; ;  K3Ib+B3V          ; ; 0.001; 0.008; ; 0.014; -14;SBO ; <; 25; ; 5.5; 208.9;    ;  ;*
7752;          ;BD+38 3977 ;192934; 69720;    ; ; ;S;     ;  ;         ;20 16 03.4;+38 53 52; 76.36;  2.08; 6.27; ; ; 0.01; ;-0.01; ;     ; ;  A1V               ; ;-0.001;-0.037; ;      ;   8;V?  ;  ; 73; ;    ;   0.2;    ;  ;
7753; 24    Vul;BD+24 4075 ;192944; 88451; 760; ; ; ;     ;  ;         ;20 16 47.1;+24 40 16; 64.61; -5.97; 5.32; ; ; 0.95; ; 0.67; ;     ; ;  G8III             ; ; 0.016;-0.018; ;-0.003;  15;V   ; <; 19;:;    ;      ;    ;  ;
7754;  6Alp2Cap;BD-12 5685 ;192947;163427; 761;I; ; ;13645;  ;         ;20 18 03.3;-12 32 41; 31.10;-24.81; 3.57; ; ; 0.94; ; 0.69; ; 0.48; ;  G8IIIb            ; ; 0.064; 0.004; ; 0.034;   0;SB? ; <; 17; ; 0.4; 377.7; *  ; 9;*
7755;          ;BD+49 3236 ;192983; 32400;    ; ; ;S;     ;  ;         ;20 15 43.4;+50 13 58; 85.82;  8.38; 6.31;R; ;     ; ;     ; ;     ; ;  A2Vn              ; ; 0.024; 0.010; ;      ; -25;V?  ;  ;335; ;    ;   0.2;    ;  ;
7756;          ;BD+45 3119 ;192985; 49395;    ; ; ; ;     ;  ;         ;20 16 00.6;+45 34 46; 81.93;  5.80; 5.91; ; ; 0.38; ;-0.04; ;     ; ;  F5V:              ; ; 0.008;-0.052; ;      ; -40;    ;=<; 10; ;    ;      ;    ;  ;
7757;          ;BD+36 3978 ;192987; 69725;    ; ; ; ;     ;  ;         ;20 16 28.2;+37 03 23; 74.87;  0.99; 6.48; ; ;-0.09; ;-0.41; ;     ; ;  B6III             ; ; 0.013; 0.001; ;      ;  -8;    ;  ;300; ;    ;      ;    ;  ;*
7758;          ;CP-55 9365 ;193002;246535;3626; ; ; ;     ;  ;         ;20 20 32.3;-55 03 03;342.99;-34.54; 6.27; ; ; 1.59; ; 2.01; ;     ; ;  M0-1III           ; ; 0.009;-0.033; ;      ;  -9;    ;  ;   ; ;    ;      ;    ;  ;
7759;          ;BD+39 4114 ;193092; 49410;    ;I; ; ;13640;  ;12981    ;20 16 55.3;+40 21 54; 77.67;  2.76; 5.24; ; ; 1.65; ; 1.88; ; 0.89; ;  K3.5IIab-IIb      ; ; 0.004;-0.003; ; 0.004; -20;V?  ; <; 19;:; 5.5;  12.8;AB  ; 3;
7760;          ;BD+28 3695 ;193094; 88473;    ; ; ; ;13648;  ;         ;20 17 31.5;+29 08 53; 68.43; -3.62; 6.22; ; ; 1.01; ;     ; ;     ; ;  G9III             ; ;-0.011; 0.032;D; 0.009; -20;    ;  ;   ; ; 4.7;   5.9;    ;  ;
7761;  7Sig Cap;BD-19 5776 ;193150;163445;3625;I; ; ;13675;  ;         ;20 19 23.6;-19 07 07; 24.48;-27.66; 5.28; ; ; 1.40; ; 1.53; ;     ; ;  K3II              ; ; 0.009;-0.009; ; 0.025; -11;V   ;  ;   ; ; 3.5;  56.5;    ;  ;
7762;          ;BD+42 3670 ;193217; 49425;    ;I; ; ;     ;  ;         ;20 17 29.1;+42 43 19; 79.69;  3.99; 6.29; ; ; 1.64; ; 1.91; ;     ; ;  K4II:             ; ; 0.014; 0.000; ;      ; -17;    ;  ;   ; ;    ;      ;    ;  ;
7763; 34    Cyg;BD+37 3871 ;193237; 69773;    ;I; ; ;     ;  ;P Cyg    ;20 17 47.2;+38 01 59; 75.83;  1.32; 4.81; ; ; 0.42; ;-0.58; ; 0.26; ;  B2pe              ; ;-0.005;-0.004; ; 0.004;  -9;V   ;  ; 75; ;    ;      ;    ;  ;*
7764;          ;CD-2916981 ;193281;189164;    ; ; ; ;13702;  ;         ;20 20 28.1;-29 11 50; 13.60;-31.11; 6.30; ; ; 0.17; ;     ; ;     ; ;  A4/7V             ; ; 0.028; 0.004; ;      ;   4;V   ;  ; 82; ; 1.1;  27.2;AC  ; 5;*
7765;          ;CD-3614057 ;193302;212025;1530; ; ; ;     ;  ;         ;20 20 51.9;-35 40 25;  6.22;-32.75; 6.46; ; ; 1.31; ;     ; ;     ; ;  K3-4III           ; ; 0.039; 0.018; ;      ; -15;    ;  ;   ; ;    ;      ;    ;  ;
7766;          ;CD-5012929 ;193307;246546;3630; ; ; ;     ;  ;         ;20 21 41.0;-49 59 58;349.13;-34.67; 6.27; ; ; 0.55; ;-0.02; ;     ; ;  G0V               ; ;-0.357;-0.250; ; 0.045;  18;    ;  ;   ; ;    ;      ;    ;  ;*
7767;          ;BD+40 4103 ;193322; 49438;    ; ; ; ;13672;  ;         ;20 18 07.0;+40 43 56; 78.10;  2.78; 5.84; ; ; 0.10; ;-0.78; ; 0.01; ;  O9V               ; ; 0.001;-0.003; ; 0.007;  -7;V   ;  ;110;:; 2.5;   2.6;AB  ; 5;*
7768;          ;BD-01 3951 ;193329;144296;    ; ; ; ;     ;  ;         ;20 19 43.3;-01 04 43; 42.40;-20.06; 6.06; ; ; 1.09; ; 1.02; ;     ; ;  K0                ; ; 0.042; 0.033; ;      ; -45;V   ;  ;   ; ;    ;      ;    ;  ;
7769; 36    Cyg;BD+36 3998 ;193369; 69803;    ; ; ; ;     ;  ;         ;20 18 28.6;+37 00 00; 75.05;  0.63; 5.58; ; ; 0.06; ; 0.00; ;     ; ;  A2V               ; ; 0.037; 0.025; ;      ;  -8;SB  ;  ;105; ;    ;      ;    ;  ;
7770; 35    Cyg;BD+34 3967 ;193370; 69806;3627; ; ; ;     ;  ;12994    ;20 18 39.1;+34 58 58; 73.40; -0.54; 5.17; ; ; 0.65; ; 0.48; ; 0.42; ;  F5Ib              ; ; 0.001;-0.003; ; 0.007; -14;SBO ;  ; 13; ;    ;      ;    ;  ;*
7771;          ;BD+12 4289 ;193373;105961;    ;I; ; ;     ;  ;         ;20 19 29.2;+13 13 01; 55.22;-12.74; 6.21; ; ; 1.63; ;     ; ;     ; ;  M1III             ; ;-0.029;-0.012; ;      ;  23;V?  ;  ;   ; ;    ;      ;    ;  ;
7772;          ;BD-06 5451 ;193429;144313;3628;I; ; ;     ;  ;13013    ;20 20 26.1;-06 21 42; 37.47;-22.67; 6.63; ; ; 1.55; ; 1.84; ;     ; ;  K5                ; ;-0.081;-0.090; ;      ;  43;V   ;  ;   ; ;    ;      ;    ;  ;*
7773;  8Nu  Cap;BD-13 5642 ;193432;163468;    ; ; ; ;13714;  ;         ;20 20 39.8;-12 45 33; 31.17;-25.48; 4.76; ; ;-0.05; ;-0.11; ;-0.06; ;  B9.5V             ; ; 0.019;-0.019; ; 0.021;  -2;V?  ;  ; 17; ; 7.0;  54.1;    ;  ;*
7774;          ;BD+13 4360 ;193472;105974;    ; ; ; ;     ;  ;         ;20 20 00.2;+13 32 53; 55.57;-12.67; 5.95; ; ; 0.31; ; 0.13; ; 0.16; ;  A5-F2m            ; ; 0.012;-0.004; ;      ;  -8;SB2 ;  ; 93; ;    ;      ;    ;  ;*
7775;          ;BD-15 5626 ;193452;163471;    ; ; ; ;13717;  ;         ;20 20 46.6;-14 47 06; 29.12;-26.32; 6.10; ; ;-0.02; ;-0.11; ;     ; ;  A0III             ; ; 0.043; 0.000; ; 0.010; -18;SB1O;  ; 97; ; 0.3;   0.0; *  ; 8;*
7776;  9Bet Cap;BD-15 5629 ;193495;163481; 762;I; ;W;     ;  ;         ;20 21 00.7;-14 46 53; 29.15;-26.37; 3.08; ; ; 0.79; ; 0.28; ; 0.50; ;  F8V+A0            ; ; 0.042; 0.002; ; 0.010; -19;SBO ;  ; 54; ; 0.3;   0.0; *  ; 8;*
7777;          ;BD+45 3139 ;193536; 49462;    ; ; ; ;     ;  ;V1773 Cyg;20 18 49.6;+46 19 22; 82.82;  5.80; 6.45; ; ;-0.13; ;-0.69; ;     ; ;  B2V               ; ;-0.005; 0.010; ;      ;  -9;SB2O;  ;   ; ;    ;      ;    ;  ;*
7778;          ;BD+14 4263 ;193556;105988;3629; ; ; ;     ;  ;         ;20 20 20.5;+14 34 09; 56.50;-12.19; 6.13; ; ; 0.91; ; 0.64; ; 0.44; ;  G8III             ; ;-0.001; 0.004; ;      ;   8;    ;  ;   ; ;    ;      ;    ;  ;
7779;   Kap1Sgr;CD-4214836 ;193571;230177; 763; ; ;W;     ;  ;         ;20 22 27.5;-42 02 59;358.75;-34.13; 5.59; ; ; 0.00; ; 0.00; ;-0.01;C;  A0V               ; ; 0.036;-0.090; ; 0.035; -12;V   ;  ;   ; ; 6.0;  52.0;AC  ; 3;
7780;          ;BD+17 4294 ;193579;105991;    ;I; ; ;     ;  ;         ;20 20 21.4;+17 47 35; 59.26;-10.44; 5.80; ; ; 1.49; ;     ; ;     ; ; gK5                ; ; 0.020;-0.033; ;      ; -33;    ;  ;   ; ;    ;      ;    ;  ;
7781;          ;BD+54 2329 ;193592; 32455;    ; ; ; ;13692;  ;         ;20 18 24.8;+55 23 50; 90.45; 10.84; 5.76; ; ; 0.11; ; 0.03; ; 0.06; ;  A2V s             ; ;-0.006;-0.023; ; 0.003;   1;SB  ;  ;   ; ; 1.3;   3.5;AB  ; 4;*
7782;          ;BD+36 4008 ;193621; 69841;    ; ; ; ;     ;  ;         ;20 19 48.3;+37 07 57; 75.31;  0.48; 6.57; ; ; 0.00; ;-0.07; ;     ; ;  A0III             ; ; 0.010;-0.011; ;      ; -19;    ;  ;   ; ;    ;      ;    ;  ;*
7783;          ;BD+66 1281 ;193664; 18796;    ; ; ; ;     ;  ;         ;20 17 31.3;+66 51 14;100.45; 16.92; 5.93; ; ; 0.58; ; 0.06; ;     ; ;  G3V               ; ; 0.466; 0.300; ; 0.067;  -5;V   ;  ;   ; ;    ;      ;    ;  ;
7784;          ;BD+38 4021 ;193702; 69856;    ; ; ; ;13728;  ;         ;20 20 15.2;+39 24 12; 77.23;  1.69; 6.23; ; ; 0.06; ; 0.03; ; 0.03; ;  A1V               ; ;-0.002;-0.022;D; 0.003;  -1;V   ;  ;127; ; 1.1;   0.3;AB  ; 3;*
7785;          ;CP-81  901 ;193721;258861;3994; ; ;W;     ;  ;         ;20 33 17.5;-80 57 54;312.42;-30.69; 5.77; ; ; 1.14; ; 0.85; ;     ; ;  G6-8II            ; ;-0.004;-0.019; ;      ;   9;V   ;  ;   ; ; 5.7;  26.8;    ;  ;
7786;          ;BD+46 2910 ;193722; 49482;    ; ; ; ;     ;  ;V1584 Cyg;20 19 56.1;+46 50 15; 83.35;  5.93; 6.50; ; ;-0.06; ;-0.37; ;     ; ;  B8/9IIIpSi        ; ; 0.001; 0.010; ;      ; -11;    ;  ;250; ;    ;      ;    ;  ;*
7787;   Kap2Sgr;CD-4214847 ;193807;230184;    ; ; ;W;     ;  ;         ;20 23 53.2;-42 25 22;358.34;-34.44; 5.64; ; ; 0.20; ; 0.10; ; 0.02; ;  A5V               ; ; 0.000; 0.022; ; 0.016;   3;V?  ;  ;   ; ; 0.9;   0.6;AB  ; 4;*
7788;          ;BD-10 5369 ;193896;144361;3632; ; ; ;     ;  ;         ;20 23 00.8;-09 39 17; 34.55;-24.70; 6.30; ; ; 0.91; ; 0.58; ;     ; ;  G5IIIa            ; ; 0.024;-0.018; ;      ; -17;V?  ;  ;   ; ;    ;      ;    ;  ;
7789; 25    Vul;BD+23 3986 ;193911; 88580;    ; ; ; ;     ;  ;         ;20 22 03.4;+24 26 46; 65.09; -7.09; 5.54; ; ;-0.06; ;-0.40; ;     ; ;  B8IIIne           ; ; 0.000;-0.007; ;-0.008; -13;V   ;  ;242; ;    ;      ;    ;  ;*
7790;   Alp Pav;CP-57 9674 ;193924;246574; 764; ; ;W;     ;  ;13060    ;20 25 38.9;-56 44 06;340.91;-35.19; 1.94; ; ;-0.20; ;-0.71; ;-0.16; ;  B2IV              ; ; 0.007;-0.089; ;      ;   2;SBO ;  ; 39; ; 7.1; 245.4;AB  ; 3;*
7791;          ;BD+53 2384 ;193944; 32491;    ;I; ; ;13743;  ;         ;20 20 30.4;+53 35 46; 89.08;  9.60; 6.18; ; ; 1.56; ;     ; ;     ; ;  K4III             ; ;-0.016; 0.014; ;      ;  -4;    ;  ;   ; ; 6.2;   6.5;AC  ; 4;
7792; 71    Dra;BD+61 2000 ;193964; 18807;    ; ; ; ;     ;  ;DE Dra   ;20 19 36.7;+62 15 27; 96.48; 14.36; 5.72; ; ;-0.05; ;-0.21; ;     ; ;  B9V               ; ; 0.010; 0.026; ;      ; -19;SBO ;  ;  0; ;    ;      ;    ;  ;*
7793;          ;BD+14 4275 ;194012;106042;    ; ; ; ;     ;  ;         ;20 22 52.3;+14 33 05; 56.82;-12.71; 6.17; ; ; 0.51; ;-0.07; ; 0.26; ;  F8V               ; ; 0.075;-0.001; ; 0.034;   2;V?  ;  ;  6; ;    ;      ;    ;  ;
7794;          ;BD+04 4434 ;194013;125747;1531; ; ; ;     ;  ;         ;20 23 10.7;+05 20 35; 48.75;-17.63; 5.31; ; ; 0.97; ; 0.77; ; 0.50; ;  G8III-IV          ; ;-0.026;-0.039; ; 0.002; -12;    ; <; 19;:;    ;      ;    ;  ;
7795;          ;BD+40 4136 ;194069; 49524;    ; ; ; ;     ;  ;         ;20 22 03.0;+41 07 53; 78.85;  2.39; 6.39; ; ; 1.07; ; 0.82; ;     ; ;  G5III+A           ; ;-0.004;-0.031; ;      ;  -4;    ;  ;   ; ;    ;      ;    ;  ;*
7796; 37Gam Cyg;BD+39 4159 ;194093; 49528; 765;I; ; ;13765;  ;13048    ;20 22 13.7;+40 15 24; 78.15;  1.87; 2.20; ; ; 0.68; ; 0.53; ; 0.34; ;  F8Ib              ; ; 0.004; 0.000; ; 0.003;  -8;V   ;  ; 20; ; 8.5; 141.2;AxBC; 4;*
7797;          ;BD+30 4005 ;194097; 69917;    ;I; ; ;     ;  ;         ;20 22 37.4;+31 15 54; 70.81; -3.33; 6.09; ; ; 1.35; ;     ; ;     ; ;  K2                ; ; 0.005;-0.027; ;      ;  12;    ;  ;   ; ;    ;      ;    ;  ;
7798;          ;BD+45 3152 ;194152; 49531;    ; ; ; ;     ;  ;13050    ;20 22 05.4;+45 47 42; 82.70;  5.04; 5.58; ; ; 1.08; ; 1.02; ;     ; ;  K0III             ;v; 0.028; 0.044; ;      ; -22;SB  ;  ;   ; ;    ;      ;    ;  ;
7799;          ;CD-4114024 ;194184;230197;    ; ; ; ;     ;  ;         ;20 25 47.9;-40 47 47;  0.35;-34.58; 6.09; ; ; 1.36; ; 1.61; ;     ; ;  K3III             ; ;-0.102;-0.093; ;      ;  42;SB1O;  ;   ; ;    ;      ;    ;  ;*
7800;          ;BD+40 4141 ;194193; 49546;    ;I; ; ;     ;  ;         ;20 22 45.3;+41 01 34; 78.84;  2.22; 5.93; ; ; 1.60; ; 1.98; ;     ; ;  K7III             ; ; 0.001;-0.047; ;      ;   1;V?  ;  ;   ; ;    ;      ;    ;  ;
7801;          ;CD-2917049 ;194215;189264;1532; ; ;D;     ;  ;         ;20 25 26.8;-28 39 48; 14.55;-32.01; 5.85; ; ; 1.10; ; 0.94; ;     ; ;  G8II/III          ; ; 0.014; 0.007; ; 0.038;  -7;SBO ;  ;   ; ;    ;      ;    ;  ;*
7802;          ;BD+42 3721 ;194220; 49550;    ; ; ; ;13786;  ;13053    ;20 22 55.5;+42 59 00; 80.46;  3.32; 6.20; ; ; 0.95; ; 0.76; ;     ; ;  K0III             ;v; 0.053; 0.036;D; 0.014; -20;V   ;  ;   ; ; 1.8;  93.2;AC  ; 4;*
7803;          ;BD+00 4495 ;194244;125769;    ; ; ; ;13811;  ;13064    ;20 24 37.5;+01 04 07; 45.03;-20.09; 6.15; ; ;-0.04; ;-0.14; ;     ; ;  B9V               ; ; 0.003; 0.007; ;      ;  -9;V?  ;  ;265;:; 4.7;  31.3;AC  ; 3;*
7804;          ;BD+68 1121 ;194258; 18817;3631;I; ; ;     ;  ;AC Dra   ;20 20 06.0;+68 52 49;102.43; 17.72; 5.55; ; ; 1.59; ;     ; ;     ; ;  M4.5-5III         ; ; 0.017; 0.025; ;      ; -43;V   ;  ;   ; ;    ;      ;    ;  ;*
